,jaar,maand,merk,aantal,cum aantal,datum
3810,2004,9,HYUNDAI,640,17650,2004-09-01
3811,2004,9,KIA,568,5096,2004-09-01
3812,2004,9,RENAULT,1357,67970,2004-09-01
3813,2004,9,TOYOTA,1157,88362,2004-09-01
3814,2004,9,VOLKSWAGEN,1541,147591,2004-09-01
3815,2004,9,VOLVO,996,64989,2004-09-01
3816,2004,10,AUDI,403,22086,2004-10-01
3817,2004,10,BMW,643,49585,2004-10-01
3818,2004,10,FORD,1484,77095,2004-10-01
3819,2004,10,HYUNDAI,742,18392,2004-10-01
3820,2004,10,KIA,538,5634,2004-10-01
3821,2004,10,RENAULT,1131,69101,2004-10-01
3822,2004,10,TOYOTA,1416,89778,2004-10-01
3823,2004,10,VOLKSWAGEN,1552,149143,2004-10-01
3824,2004,10,VOLVO,1096,66085,2004-10-01
3825,2004,11,AUDI,306,22392,2004-11-01
3826,2004,11,BMW,462,50047,2004-11-01
3827,2004,11,FORD,2002,79097,2004-11-01
3828,2004,11,HYUNDAI,408,18800,2004-11-01
3829,2004,11,KIA,404,6038,2004-11-01
3830,2004,11,RENAULT,1069,70170,2004-11-01
3831,2004,11,TOYOTA,833,90611,2004-11-01
3832,2004,11,VOLKSWAGEN,1157,150300,2004-11-01
3833,2004,11,VOLVO,645,66730,2004-11-01
3834,2004,12,AUDI,75,22467,2004-12-01
3835,2004,12,BMW,163,50210,2004-12-01
3836,2004,12,FORD,150,79247,2004-12-01
3837,2004,12,HYUNDAI,202,19002,2004-12-01
3838,2004,12,KIA,1117,7155,2004-12-01
3839,2004,12,RENAULT,620,70790,2004-12-01
3840,2004,12,TOYOTA,291,90902,2004-12-01
3841,2004,12,VOLKSWAGEN,254,150554,2004-12-01
3842,2004,12,VOLVO,107,66837,2004-12-01
3843,2005,1,AUDI,936,23403,2005-01-01
3844,2005,1,BMW,1167,51377,2005-01-01
3845,2005,1,FORD,3067,82314,2005-01-01
3846,2005,1,HYUNDAI,1317,20319,2005-01-01
3847,2005,1,KIA,838,7993,2005-01-01
3848,2005,1,RENAULT,2583,73373,2005-01-01
3849,2005,1,TOYOTA,2943,93845,2005-01-01
3850,2005,1,VOLKSWAGEN,3011,153565,2005-01-01
3851,2005,1,VOLVO,1500,68337,2005-01-01
3852,2005,2,AUDI,435,23838,2005-02-01
3853,2005,2,BMW,498,51875,2005-02-01
3854,2005,2,FORD,1147,83461,2005-02-01
3855,2005,2,HYUNDAI,712,21031,2005-02-01
3856,2005,2,KIA,465,8458,2005-02-01
3857,2005,2,RENAULT,1356,74729,2005-02-01
3858,2005,2,TOYOTA,1177,95022,2005-02-01
3859,2005,2,VOLKSWAGEN,1114,154679,2005-02-01
3860,2005,2,VOLVO,943,69280,2005-02-01
3861,2005,3,AUDI,599,24437,2005-03-01
3862,2005,3,BMW,824,52699,2005-03-01
3863,2005,3,FORD,1589,85050,2005-03-01
3864,2005,3,HYUNDAI,1029,22060,2005-03-01
3865,2005,3,KIA,576,9034,2005-03-01
3866,2005,3,RENAULT,1518,76247,2005-03-01
3867,2005,3,TOYOTA,1455,96477,2005-03-01
3868,2005,3,VOLKSWAGEN,1600,156279,2005-03-01
3869,2005,3,VOLVO,1064,70344,2005-03-01
3870,2005,4,AUDI,579,25016,2005-04-01
3871,2005,4,BMW,803,53502,2005-04-01
3872,2005,4,FORD,2013,87063,2005-04-01
3873,2005,4,HYUNDAI,838,22898,2005-04-01
3874,2005,4,KIA,711,9745,2005-04-01
3875,2005,4,RENAULT,1257,77504,2005-04-01
3876,2005,4,TOYOTA,1611,98088,2005-04-01
3877,2005,4,VOLKSWAGEN,1690,157969,2005-04-01
3878,2005,4,VOLVO,933,71277,2005-04-01
3879,2005,5,AUDI,528,25544,2005-05-01
3880,2005,5,BMW,768,54270,2005-05-01
3881,2005,5,FORD,1484,88547,2005-05-01
3882,2005,5,HYUNDAI,844,23742,2005-05-01
3883,2005,5,KIA,527,10272,2005-05-01
3884,2005,5,RENAULT,1501,79005,2005-05-01
3885,2005,5,TOYOTA,1282,99370,2005-05-01
3886,2005,5,VOLKSWAGEN,1851,159820,2005-05-01
3887,2005,5,VOLVO,639,71916,2005-05-01
3888,2005,6,AUDI,558,26102,2005-06-01
3889,2005,6,BMW,936,55206,2005-06-01
3890,2005,6,FORD,1553,90100,2005-06-01
3891,2005,6,HYUNDAI,875,24617,2005-06-01
3892,2005,6,KIA,572,10844,2005-06-01
3893,2005,6,RENAULT,1412,80417,2005-06-01
3894,2005,6,TOYOTA,1697,101067,2005-06-01
3895,2005,6,VOLKSWAGEN,2503,162323,2005-06-01
3896,2005,6,VOLVO,896,72812,2005-06-01
3897,2005,7,AUDI,572,26674,2005-07-01
3898,2005,7,BMW,768,55974,2005-07-01
3899,2005,7,FORD,1949,92049,2005-07-01
3900,2005,7,HYUNDAI,772,25389,2005-07-01
3901,2005,7,KIA,616,11460,2005-07-01
3902,2005,7,RENAULT,1142,81559,2005-07-01
3903,2005,7,TOYOTA,1733,102800,2005-07-01
3904,2005,7,VOLKSWAGEN,2225,164548,2005-07-01
3905,2005,7,VOLVO,935,73747,2005-07-01
3906,2005,8,AUDI,449,27123,2005-08-01
3907,2005,8,BMW,687,56661,2005-08-01
3908,2005,8,FORD,1429,93478,2005-08-01
3909,2005,8,HYUNDAI,814,26203,2005-08-01
3910,2005,8,KIA,573,12033,2005-08-01
3911,2005,8,RENAULT,894,82453,2005-08-01
3912,2005,8,TOYOTA,1156,103956,2005-08-01
3913,2005,8,VOLKSWAGEN,1862,166410,2005-08-01
3914,2005,8,VOLVO,545,74292,2005-08-01
3915,2005,9,AUDI,400,27523,2005-09-01
3916,2005,9,BMW,755,57416,2005-09-01
3917,2005,9,FORD,1713,95191,2005-09-01
3918,2005,9,HYUNDAI,918,27121,2005-09-01
3919,2005,9,KIA,610,12643,2005-09-01
3920,2005,9,RENAULT,1880,84333,2005-09-01
3921,2005,9,TOYOTA,1151,105107,2005-09-01
3922,2005,9,VOLKSWAGEN,2082,168492,2005-09-01
3923,2005,9,VOLVO,931,75223,2005-09-01
3924,2005,10,AUDI,508,28031,2005-10-01
3925,2005,10,BMW,752,58168,2005-10-01
3926,2005,10,FORD,1749,96940,2005-10-01
3927,2005,10,HYUNDAI,659,27780,2005-10-01
3928,2005,10,KIA,595,13238,2005-10-01
3929,2005,10,RENAULT,1004,85337,2005-10-01
3930,2005,10,TOYOTA,1175,106282,2005-10-01
3931,2005,10,VOLKSWAGEN,2119,170611,2005-10-01
3932,2005,10,VOLVO,606,75829,2005-10-01
3933,2005,11,AUDI,396,28427,2005-11-01
3934,2005,11,BMW,575,58743,2005-11-01
3935,2005,11,FORD,1518,98458,2005-11-01
3936,2005,11,HYUNDAI,602,28382,2005-11-01
3937,2005,11,KIA,588,13826,2005-11-01
3938,2005,11,RENAULT,1129,86466,2005-11-01
3939,2005,11,TOYOTA,1038,107320,2005-11-01
3940,2005,11,VOLKSWAGEN,1575,172186,2005-11-01
3941,2005,11,VOLVO,467,76296,2005-11-01
3942,2005,12,AUDI,77,28504,2005-12-01
3943,2005,12,BMW,214,58957,2005-12-01
3944,2005,12,FORD,209,98667,2005-12-01
3945,2005,12,HYUNDAI,238,28620,2005-12-01
3946,2005,12,KIA,443,14269,2005-12-01
3947,2005,12,RENAULT,670,87136,2005-12-01
3948,2005,12,TOYOTA,322,107642,2005-12-01
3949,2005,12,VOLKSWAGEN,485,172671,2005-12-01
3950,2005,12,VOLVO,114,76410,2005-12-01
3951,2006,1,AUDI,1002,29506,2006-01-01
3952,2006,1,BMW,1351,60308,2006-01-01
3953,2006,1,FORD,3408,102075,2006-01-01
3954,2006,1,HYUNDAI,1657,30277,2006-01-01
3955,2006,1,KIA,1546,15815,2006-01-01
3956,2006,1,RENAULT,2603,89739,2006-01-01
3957,2006,1,TOYOTA,3230,110872,2006-01-01
3958,2006,1,VOLKSWAGEN,4347,177018,2006-01-01
3959,2006,1,VOLVO,1230,77640,2006-01-01
3960,2006,2,AUDI,532,30038,2006-02-01
3961,2006,2,BMW,743,61051,2006-02-01
3962,2006,2,FORD,1656,103731,2006-02-01
3963,2006,2,HYUNDAI,914,31191,2006-02-01
3964,2006,2,KIA,841,16656,2006-02-01
3965,2006,2,RENAULT,1988,91727,2006-02-01
3966,2006,2,TOYOTA,1813,112685,2006-02-01
3967,2006,2,VOLKSWAGEN,2010,179028,2006-02-01
3968,2006,2,VOLVO,875,78515,2006-02-01
3969,2006,3,AUDI,749,30787,2006-03-01
3970,2006,3,BMW,826,61877,2006-03-01
3971,2006,3,FORD,1896,105627,2006-03-01
3972,2006,3,HYUNDAI,1177,32368,2006-03-01
3973,2006,3,KIA,738,17394,2006-03-01
3974,2006,3,RENAULT,1725,93452,2006-03-01
3975,2006,3,TOYOTA,2383,115068,2006-03-01
3976,2006,3,VOLKSWAGEN,2550,181578,2006-03-01
3977,2006,3,VOLVO,1202,79717,2006-03-01
3978,2006,4,AUDI,483,31270,2006-04-01
3979,2006,4,BMW,732,62609,2006-04-01
3980,2006,4,FORD,1592,107219,2006-04-01
3981,2006,4,HYUNDAI,727,33095,2006-04-01
3982,2006,4,KIA,673,18067,2006-04-01
3983,2006,4,RENAULT,1832,95284,2006-04-01
3984,2006,4,TOYOTA,2275,117343,2006-04-01
3985,2006,4,VOLKSWAGEN,1831,183409,2006-04-01
3986,2006,4,VOLVO,886,80603,2006-04-01
3987,2006,5,AUDI,495,31765,2006-05-01
3988,2006,5,BMW,812,63421,2006-05-01
3989,2006,5,FORD,2085,109304,2006-05-01
3990,2006,5,HYUNDAI,885,33980,2006-05-01
3991,2006,5,KIA,678,18745,2006-05-01
3992,2006,5,RENAULT,2114,97398,2006-05-01
3993,2006,5,TOYOTA,2307,119650,2006-05-01
3994,2006,5,VOLKSWAGEN,2116,185525,2006-05-01
3995,2006,5,VOLVO,751,81354,2006-05-01
3996,2006,6,AUDI,556,32321,2006-06-01
3997,2006,6,BMW,988,64409,2006-06-01
3998,2006,6,FORD,2127,111431,2006-06-01
3999,2006,6,HYUNDAI,933,34913,2006-06-01
4000,2006,6,KIA,699,19444,2006-06-01
4001,2006,6,RENAULT,1443,98841,2006-06-01
4002,2006,6,TOYOTA,2335,121985,2006-06-01
4003,2006,6,VOLKSWAGEN,2810,188335,2006-06-01
4004,2006,6,VOLVO,1157,82511,2006-06-01
4005,2006,7,AUDI,722,33043,2006-07-01
4006,2006,7,BMW,713,65122,2006-07-01
4007,2006,7,FORD,1610,113041,2006-07-01
4008,2006,7,HYUNDAI,529,35442,2006-07-01
4009,2006,7,KIA,583,20027,2006-07-01
4010,2006,7,RENAULT,1939,100780,2006-07-01
4011,2006,7,TOYOTA,2250,124235,2006-07-01
4012,2006,7,VOLKSWAGEN,2522,190857,2006-07-01
4013,2006,7,VOLVO,845,83356,2006-07-01
4014,2006,8,AUDI,578,33621,2006-08-01
4015,2006,8,BMW,755,65877,2006-08-01
4016,2006,8,FORD,1409,114450,2006-08-01
4017,2006,8,HYUNDAI,600,36042,2006-08-01
4018,2006,8,KIA,671,20698,2006-08-01
4019,2006,8,RENAULT,1140,101920,2006-08-01
4020,2006,8,TOYOTA,2243,126478,2006-08-01
4021,2006,8,VOLKSWAGEN,2042,192899,2006-08-01
4022,2006,8,VOLVO,578,83934,2006-08-01
4023,2006,9,AUDI,544,34165,2006-09-01
4024,2006,9,BMW,773,66650,2006-09-01
4025,2006,9,FORD,2263,116713,2006-09-01
4026,2006,9,HYUNDAI,1026,37068,2006-09-01
4027,2006,9,KIA,597,21295,2006-09-01
4028,2006,9,RENAULT,1368,103288,2006-09-01
4029,2006,9,TOYOTA,1622,128100,2006-09-01
4030,2006,9,VOLKSWAGEN,2142,195041,2006-09-01
4031,2006,9,VOLVO,889,84823,2006-09-01
4032,2006,10,AUDI,557,34722,2006-10-01
4033,2006,10,BMW,770,67420,2006-10-01
4034,2006,10,FORD,1660,118373,2006-10-01
4035,2006,10,HYUNDAI,875,37943,2006-10-01
4036,2006,10,KIA,746,22041,2006-10-01
4037,2006,10,RENAULT,1543,104831,2006-10-01
4038,2006,10,TOYOTA,1773,129873,2006-10-01
4039,2006,10,VOLKSWAGEN,2482,197523,2006-10-01
4040,2006,10,VOLVO,1046,85869,2006-10-01
4041,2006,11,AUDI,454,35176,2006-11-01
4042,2006,11,BMW,560,67980,2006-11-01
4043,2006,11,FORD,1851,120224,2006-11-01
4044,2006,11,HYUNDAI,703,38646,2006-11-01
4045,2006,11,KIA,739,22780,2006-11-01
4046,2006,11,RENAULT,1228,106059,2006-11-01
4047,2006,11,TOYOTA,1679,131552,2006-11-01
4048,2006,11,VOLKSWAGEN,1755,199278,2006-11-01
4049,2006,11,VOLVO,690,86559,2006-11-01
4050,2006,12,AUDI,122,35298,2006-12-01
4051,2006,12,BMW,254,68234,2006-12-01
4052,2006,12,FORD,1541,121765,2006-12-01
4053,2006,12,HYUNDAI,232,38878,2006-12-01
4054,2006,12,KIA,312,23092,2006-12-01
4055,2006,12,RENAULT,497,106556,2006-12-01
4056,2006,12,TOYOTA,418,131970,2006-12-01
4057,2006,12,VOLKSWAGEN,356,199634,2006-12-01
4058,2006,12,VOLVO,184,86743,2006-12-01
4059,2007,1,AUDI,995,36293,2007-01-01
4060,2007,1,BMW,1149,69383,2007-01-01
4061,2007,1,FORD,3358,125123,2007-01-01
4062,2007,1,HYUNDAI,1693,40571,2007-01-01
4063,2007,1,KIA,1681,24773,2007-01-01
4064,2007,1,RENAULT,2268,108824,2007-01-01
4065,2007,1,TOYOTA,3962,135932,2007-01-01
4066,2007,1,VOLKSWAGEN,4106,203740,2007-01-01
4067,2007,1,VOLVO,1742,88485,2007-01-01
4068,2007,2,AUDI,504,36797,2007-02-01
4069,2007,2,BMW,636,70019,2007-02-01
4070,2007,2,FORD,1752,126875,2007-02-01
4071,2007,2,HYUNDAI,1069,41640,2007-02-01
4072,2007,2,KIA,808,25581,2007-02-01
4073,2007,2,RENAULT,1937,110761,2007-02-01
4074,2007,2,TOYOTA,2579,138511,2007-02-01
4075,2007,2,VOLKSWAGEN,2229,205969,2007-02-01
4076,2007,2,VOLVO,1099,89584,2007-02-01
4077,2007,3,AUDI,707,37504,2007-03-01
4078,2007,3,BMW,854,70873,2007-03-01
4079,2007,3,FORD,2601,129476,2007-03-01
4080,2007,3,HYUNDAI,1110,42750,2007-03-01
4081,2007,3,KIA,1016,26597,2007-03-01
4082,2007,3,RENAULT,2201,112962,2007-03-01
4083,2007,3,TOYOTA,2762,141273,2007-03-01
4084,2007,3,VOLKSWAGEN,2450,208419,2007-03-01
4085,2007,3,VOLVO,1384,90968,2007-03-01
4086,2007,4,AUDI,583,38087,2007-04-01
4087,2007,4,BMW,649,71522,2007-04-01
4088,2007,4,FORD,1730,131206,2007-04-01
4089,2007,4,HYUNDAI,683,43433,2007-04-01
4090,2007,4,KIA,825,27422,2007-04-01
4091,2007,4,RENAULT,1739,114701,2007-04-01
4092,2007,4,TOYOTA,2558,143831,2007-04-01
4093,2007,4,VOLKSWAGEN,2086,210505,2007-04-01
4094,2007,4,VOLVO,1046,92014,2007-04-01
4095,2007,5,AUDI,625,38712,2007-05-01
4096,2007,5,BMW,806,72328,2007-05-01
4097,2007,5,FORD,1822,133028,2007-05-01
4098,2007,5,HYUNDAI,883,44316,2007-05-01
4099,2007,5,KIA,875,28297,2007-05-01
4100,2007,5,RENAULT,1428,116129,2007-05-01
4101,2007,5,TOYOTA,2555,146386,2007-05-01
4102,2007,5,VOLKSWAGEN,2121,212626,2007-05-01
4103,2007,5,VOLVO,1128,93142,2007-05-01
4104,2007,6,AUDI,684,39396,2007-06-01
4105,2007,6,BMW,1109,73437,2007-06-01
4106,2007,6,FORD,2318,135346,2007-06-01
4107,2007,6,HYUNDAI,1390,45706,2007-06-01
4108,2007,6,KIA,938,29235,2007-06-01
4109,2007,6,RENAULT,2028,118157,2007-06-01
4110,2007,6,TOYOTA,2642,149028,2007-06-01
4111,2007,6,VOLKSWAGEN,2793,215419,2007-06-01
4112,2007,6,VOLVO,1177,94319,2007-06-01
4113,2007,7,AUDI,653,40049,2007-07-01
4114,2007,7,BMW,698,74135,2007-07-01
4115,2007,7,FORD,1708,137054,2007-07-01
4116,2007,7,HYUNDAI,668,46374,2007-07-01
4117,2007,7,KIA,769,30004,2007-07-01
4118,2007,7,RENAULT,1057,119214,2007-07-01
4119,2007,7,TOYOTA,2342,151370,2007-07-01
4120,2007,7,VOLKSWAGEN,2589,218008,2007-07-01
4121,2007,7,VOLVO,1323,95642,2007-07-01
4122,2007,8,AUDI,604,40653,2007-08-01
4123,2007,8,BMW,926,75061,2007-08-01
4124,2007,8,FORD,1929,138983,2007-08-01
4125,2007,8,HYUNDAI,1015,47389,2007-08-01
4126,2007,8,KIA,788,30792,2007-08-01
4127,2007,8,RENAULT,985,120199,2007-08-01
4128,2007,8,TOYOTA,2253,153623,2007-08-01
4129,2007,8,VOLKSWAGEN,2849,220857,2007-08-01
4130,2007,8,VOLVO,746,96388,2007-08-01
4131,2007,9,AUDI,523,41176,2007-09-01
4132,2007,9,BMW,849,75910,2007-09-01
4133,2007,9,FORD,2254,141237,2007-09-01
4134,2007,9,HYUNDAI,1035,48424,2007-09-01
4135,2007,9,KIA,750,31542,2007-09-01
4136,2007,9,RENAULT,1582,121781,2007-09-01
4137,2007,9,TOYOTA,1782,155405,2007-09-01
4138,2007,9,VOLKSWAGEN,2215,223072,2007-09-01
4139,2007,9,VOLVO,1044,97432,2007-09-01
4140,2007,10,AUDI,575,41751,2007-10-01
4141,2007,10,BMW,835,76745,2007-10-01
4142,2007,10,FORD,2006,143243,2007-10-01
4143,2007,10,HYUNDAI,620,49044,2007-10-01
4144,2007,10,KIA,754,32296,2007-10-01
4145,2007,10,RENAULT,1773,123554,2007-10-01
4146,2007,10,TOYOTA,2209,157614,2007-10-01
4147,2007,10,VOLKSWAGEN,2592,225664,2007-10-01
4148,2007,10,VOLVO,1374,98806,2007-10-01
4149,2007,11,AUDI,483,42234,2007-11-01
4150,2007,11,BMW,642,77387,2007-11-01
4151,2007,11,FORD,1883,145126,2007-11-01
4152,2007,11,HYUNDAI,642,49686,2007-11-01
4153,2007,11,KIA,788,33084,2007-11-01
4154,2007,11,RENAULT,1681,125235,2007-11-01
4155,2007,11,TOYOTA,1866,159480,2007-11-01
4156,2007,11,VOLKSWAGEN,2002,227666,2007-11-01
4157,2007,11,VOLVO,802,99608,2007-11-01
4158,2007,12,AUDI,150,42384,2007-12-01
4159,2007,12,BMW,248,77635,2007-12-01
4160,2007,12,FORD,1002,146128,2007-12-01
4161,2007,12,HYUNDAI,234,49920,2007-12-01
4162,2007,12,KIA,288,33372,2007-12-01
4163,2007,12,RENAULT,265,125500,2007-12-01
4164,2007,12,TOYOTA,486,159966,2007-12-01
4165,2007,12,VOLKSWAGEN,443,228109,2007-12-01
4166,2007,12,VOLVO,247,99855,2007-12-01
4167,2008,1,AUDI,983,43367,2008-01-01
4168,2008,1,BMW,1177,78812,2008-01-01
4169,2008,1,FORD,3596,149724,2008-01-01
4170,2008,1,HYUNDAI,1387,51307,2008-01-01
4171,2008,1,KIA,1817,35189,2008-01-01
4172,2008,1,RENAULT,2155,127655,2008-01-01
4173,2008,1,TOYOTA,2216,162182,2008-01-01
4174,2008,1,VOLKSWAGEN,4225,232334,2008-01-01
4175,2008,1,VOLVO,1930,101785,2008-01-01
4176,2008,2,AUDI,618,43985,2008-02-01
4177,2008,2,BMW,980,79792,2008-02-01
4178,2008,2,FORD,2280,152004,2008-02-01
4179,2008,2,HYUNDAI,1414,52721,2008-02-01
4180,2008,2,KIA,1038,36227,2008-02-01
4181,2008,2,RENAULT,2230,129885,2008-02-01
4182,2008,2,TOYOTA,3951,166133,2008-02-01
4183,2008,2,VOLKSWAGEN,2322,234656,2008-02-01
4184,2008,2,VOLVO,1298,103083,2008-02-01
4185,2008,3,AUDI,593,44578,2008-03-01
4186,2008,3,BMW,768,80560,2008-03-01
4187,2008,3,FORD,2613,154617,2008-03-01
4188,2008,3,HYUNDAI,1328,54049,2008-03-01
4189,2008,3,KIA,812,37039,2008-03-01
4190,2008,3,RENAULT,2853,132738,2008-03-01
4191,2008,3,TOYOTA,2911,169044,2008-03-01
4192,2008,3,VOLKSWAGEN,1902,236558,2008-03-01
4193,2008,3,VOLVO,995,104078,2008-03-01
4194,2008,4,AUDI,598,45176,2008-04-01
4195,2008,4,BMW,899,81459,2008-04-01
4196,2008,4,FORD,2081,156698,2008-04-01
4197,2008,4,HYUNDAI,946,54995,2008-04-01
4198,2008,4,KIA,787,37826,2008-04-01
4199,2008,4,RENAULT,2497,135235,2008-04-01
4200,2008,4,TOYOTA,3187,172231,2008-04-01
4201,2008,4,VOLKSWAGEN,2054,238612,2008-04-01
4202,2008,4,VOLVO,840,104918,2008-04-01
4203,2008,5,AUDI,680,45856,2008-05-01
4204,2008,5,BMW,997,82456,2008-05-01
4205,2008,5,FORD,2397,159095,2008-05-01
4206,2008,5,HYUNDAI,1132,56127,2008-05-01
4207,2008,5,KIA,742,38568,2008-05-01
4208,2008,5,RENAULT,2907,138142,2008-05-01
4209,2008,5,TOYOTA,2796,175027,2008-05-01
4210,2008,5,VOLKSWAGEN,2357,240969,2008-05-01
4211,2008,5,VOLVO,728,105646,2008-05-01
4212,2008,6,AUDI,758,46614,2008-06-01
4213,2008,6,BMW,1140,83596,2008-06-01
4214,2008,6,FORD,2826,161921,2008-06-01
4215,2008,6,HYUNDAI,1806,57933,2008-06-01
4216,2008,6,KIA,679,39247,2008-06-01
4217,2008,6,RENAULT,2631,140773,2008-06-01
4218,2008,6,TOYOTA,2647,177674,2008-06-01
4219,2008,6,VOLKSWAGEN,2879,243848,2008-06-01
4220,2008,6,VOLVO,1036,106682,2008-06-01
4221,2008,7,AUDI,754,47368,2008-07-01
4222,2008,7,BMW,1047,84643,2008-07-01
4223,2008,7,FORD,1588,163509,2008-07-01
4224,2008,7,HYUNDAI,855,58788,2008-07-01
4225,2008,7,KIA,725,39972,2008-07-01
4226,2008,7,RENAULT,2066,142839,2008-07-01
4227,2008,7,TOYOTA,2933,180607,2008-07-01
4228,2008,7,VOLKSWAGEN,2694,246542,2008-07-01
4229,2008,7,VOLVO,1005,107687,2008-07-01
4230,2008,8,AUDI,783,48151,2008-08-01
4231,2008,8,BMW,886,85529,2008-08-01
4232,2008,8,FORD,1838,165347,2008-08-01
4233,2008,8,HYUNDAI,1368,60156,2008-08-01
4234,2008,8,KIA,689,40661,2008-08-01
4235,2008,8,RENAULT,1668,144507,2008-08-01
4236,2008,8,TOYOTA,2788,183395,2008-08-01
4237,2008,8,VOLKSWAGEN,2188,248730,2008-08-01
4238,2008,8,VOLVO,660,108347,2008-08-01
4239,2008,9,AUDI,788,48939,2008-09-01
4240,2008,9,BMW,771,86300,2008-09-01
4241,2008,9,FORD,2083,167430,2008-09-01
4242,2008,9,HYUNDAI,1290,61446,2008-09-01
4243,2008,9,KIA,484,41145,2008-09-01
4244,2008,9,RENAULT,1890,146397,2008-09-01
4245,2008,9,TOYOTA,2234,185629,2008-09-01
4246,2008,9,VOLKSWAGEN,2290,251020,2008-09-01
4247,2008,9,VOLVO,1229,109576,2008-09-01
4248,2008,10,AUDI,865,49804,2008-10-01
4249,2008,10,BMW,816,87116,2008-10-01
4250,2008,10,FORD,1781,169211,2008-10-01
4251,2008,10,HYUNDAI,1171,62617,2008-10-01
4252,2008,10,KIA,463,41608,2008-10-01
4253,2008,10,RENAULT,2179,148576,2008-10-01
4254,2008,10,TOYOTA,2199,187828,2008-10-01
4255,2008,10,VOLKSWAGEN,2735,253755,2008-10-01
4256,2008,10,VOLVO,1114,110690,2008-10-01
4257,2008,11,AUDI,549,50353,2008-11-01
4258,2008,11,BMW,489,87605,2008-11-01
4259,2008,11,FORD,1761,170972,2008-11-01
4260,2008,11,HYUNDAI,746,63363,2008-11-01
4261,2008,11,KIA,387,41995,2008-11-01
4262,2008,11,RENAULT,2089,150665,2008-11-01
4263,2008,11,TOYOTA,1447,189275,2008-11-01
4264,2008,11,VOLKSWAGEN,1907,255662,2008-11-01
4265,2008,11,VOLVO,710,111400,2008-11-01
4266,2008,12,AUDI,130,50483,2008-12-01
4267,2008,12,BMW,203,87808,2008-12-01
4268,2008,12,FORD,615,171587,2008-12-01
4269,2008,12,HYUNDAI,280,63643,2008-12-01
4270,2008,12,KIA,132,42127,2008-12-01
4271,2008,12,RENAULT,1224,151889,2008-12-01
4272,2008,12,TOYOTA,388,189663,2008-12-01
4273,2008,12,VOLKSWAGEN,427,256089,2008-12-01
4274,2008,12,VOLVO,260,111660,2008-12-01
4275,2009,1,AUDI,1318,51801,2009-01-01
4276,2009,1,BMW,1279,89087,2009-01-01
4277,2009,1,FORD,3848,175435,2009-01-01
4278,2009,1,HYUNDAI,1600,65243,2009-01-01
4279,2009,1,KIA,865,42992,2009-01-01
4280,2009,1,RENAULT,1567,153456,2009-01-01
4281,2009,1,TOYOTA,3282,192945,2009-01-01
4282,2009,1,VOLKSWAGEN,4674,260763,2009-01-01
4283,2009,1,VOLVO,1489,113149,2009-01-01
4284,2009,2,AUDI,720,52521,2009-02-01
4285,2009,2,BMW,823,89910,2009-02-01
4286,2009,2,FORD,2399,177834,2009-02-01
4287,2009,2,HYUNDAI,879,66122,2009-02-01
4288,2009,2,KIA,596,43588,2009-02-01
4289,2009,2,RENAULT,1544,155000,2009-02-01
4290,2009,2,TOYOTA,2854,195799,2009-02-01
4291,2009,2,VOLKSWAGEN,2517,263280,2009-02-01
4292,2009,2,VOLVO,876,114025,2009-02-01
4293,2009,3,AUDI,796,53317,2009-03-01
4294,2009,3,BMW,763,90673,2009-03-01
4295,2009,3,FORD,2525,180359,2009-03-01
4296,2009,3,HYUNDAI,1475,67597,2009-03-01
4297,2009,3,KIA,657,44245,2009-03-01
4298,2009,3,RENAULT,1570,156570,2009-03-01
4299,2009,3,TOYOTA,2744,198543,2009-03-01
4300,2009,3,VOLKSWAGEN,2080,265360,2009-03-01
4301,2009,3,VOLVO,737,114762,2009-03-01
4302,2009,4,AUDI,813,54130,2009-04-01
4303,2009,4,BMW,767,91440,2009-04-01
4304,2009,4,FORD,1904,182263,2009-04-01
4305,2009,4,HYUNDAI,1051,68648,2009-04-01
4306,2009,4,KIA,19,44264,2009-04-01
4307,2009,4,RENAULT,1412,157982,2009-04-01
4308,2009,4,TOYOTA,2208,200751,2009-04-01
4309,2009,4,VOLKSWAGEN,1814,267174,2009-04-01
4310,2009,4,VOLVO,688,115450,2009-04-01
4311,2009,5,AUDI,790,54920,2009-05-01
4312,2009,5,BMW,812,92252,2009-05-01
4313,2009,5,FORD,2138,184401,2009-05-01
4314,2009,5,HYUNDAI,907,69555,2009-05-01
4315,2009,5,KIA,56,44320,2009-05-01
4316,2009,5,RENAULT,1261,159243,2009-05-01
4317,2009,5,TOYOTA,3069,203820,2009-05-01
4318,2009,5,VOLKSWAGEN,1737,268911,2009-05-01
4319,2009,5,VOLVO,768,116218,2009-05-01
4320,2009,6,AUDI,809,55729,2009-06-01
4321,2009,6,BMW,914,93166,2009-06-01
4322,2009,6,FORD,2418,186819,2009-06-01
4323,2009,6,HYUNDAI,1216,70771,2009-06-01
4324,2009,6,KIA,724,45044,2009-06-01
4325,2009,6,RENAULT,1444,160687,2009-06-01
4326,2009,6,TOYOTA,2484,206304,2009-06-01
4327,2009,6,VOLKSWAGEN,1667,270578,2009-06-01
4328,2009,6,VOLVO,984,117202,2009-06-01
4329,2009,7,AUDI,894,56623,2009-07-01
4330,2009,7,BMW,976,94142,2009-07-01
4331,2009,7,FORD,2504,189323,2009-07-01
4332,2009,7,HYUNDAI,605,71376,2009-07-01
4333,2009,7,KIA,580,45624,2009-07-01
